"","isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"./Unit6//messages/easy_ham3372","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",97,4360,0,0,0,2,5.17241379310345,15,0,16.0714285714286,2.06185567010309,4.44415584415584,0
"./Unit6//messages/easy_ham3373","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",14,454,0,0,0,1,1.90217391304348,15,0,16.9811320754717,50,4.97297297297297,0
"./Unit6//messages/easy_ham3374","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",40,1123,0,0,0,2,1.65562913907285,14,0,16.9811320754717,25,4.84491978609626,0
"./Unit6//messages/easy_ham3375","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,107,0,0,0,1,2.38095238095238,15,0,5.55555555555556,0,4.42105263157895,0
"./Unit6//messages/easy_ham3376","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",42,1965,0,0,0,1,3.59435173299101,15,0,16.6666666666667,52.3809523809524,4.67867867867868,0
"./Unit6//messages/easy_ham3377","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",21,545,0,0,0,1,3.80952380952381,16,0,16.9811320754717,19.047619047619,4.77272727272727,0
"./Unit6//messages/easy_ham3378","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",34,1078,0,0,0,2,4.94571773220748,16,0,16.0714285714286,29.4117647058824,4.65730337078652,0
"./Unit6//messages/easy_ham3379","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",49,1545,0,0,0,2,4.36974789915966,16,0,16.9811320754717,63.265306122449,4.70355731225296,0
"./Unit6//messages/easy_ham3380","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",37,1330,0,0,0,2,4.99519692603266,16,0,16.9811320754717,64.8648648648649,4.56578947368421,0
"./Unit6//messages/easy_ham3381","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",15,600,0,0,0,1,1.87891440501044,17,0,16.6666666666667,13.3333333333333,4.88775510204082,0
"./Unit6//messages/easy_ham3382","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",29,1374,0,0,0,1,2.63157894736842,17,0,16.9811320754717,6.89655172413793,4.81222707423581,0
"./Unit6//messages/easy_ham3383","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",41,1553,0,0,0,2,4.29292929292929,17,0,16.0714285714286,4.8780487804878,4.65882352941177,0
"./Unit6//messages/easy_ham3384","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",17,521,0,0,0,1,1.73267326732673,18,0,16.6666666666667,17.6470588235294,4.25263157894737,0
"./Unit6//messages/easy_ham3385","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",51,1468,0,0,0,1,2.00181983621474,19,0,12.962962962963,15.6862745098039,4.37848605577689,0
"./Unit6//messages/easy_ham3386","F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",14,638,0,0,0,1,3.6734693877551,19,0,16.9811320754717,64.2857142857143,4.75728155339806,0
"./Unit6//messages/easy_ham3387","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",14,547,0,0,0,3,2.83018867924528,21,0,9.67741935483871,35.7142857142857,4.46315789473684,0
"./Unit6//messages/easy_ham3388","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",32,1283,0,0,0,1,3.38983050847458,21,0,16.6666666666667,40.625,4.47767857142857,0
"./Unit6//messages/easy_ham3389","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",83,3595,0,0,0,2,3.92651296829971,22,0,16.0714285714286,15.6626506024096,4.37854889589905,0
"./Unit6//messages/easy_ham3390","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",41,2113,0,0,0,1,4.08805031446541,2,0,12.962962962963,0,4.21750663129973,0
"./Unit6//messages/easy_ham3391","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,619,0,0,0,1,5.4421768707483,4,0,17.3913043478261,15,4.45454545454545,0
"./Unit6//messages/easy_ham3392","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",125,6865,0,0,0,1,4.34238741958542,5,0,17.0212765957447,0,4.62861869313482,0
"./Unit6//messages/easy_ham3393","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,619,0,1,0,1,9.46502057613169,5,0,23.5294117647059,0,4.37837837837838,3
"./Unit6//messages/easy_ham3394","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1541,0,0,0,1,3.0278232405892,20,0,7.40740740740741,0,4.47619047619048,1
"./Unit6//messages/easy_ham3395","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",5,84,0,0,0,1,1.42857142857143,5,0,12.1212121212121,0,5.38461538461539,0
"./Unit6//messages/easy_ham3396","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",138,7432,0,0,0,2,4.61644070705337,5,0,17.6470588235294,89.8550724637681,4.63564041368337,0
"./Unit6//messages/easy_ham3397","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",52,1671,0,0,0,1,3.68885324779471,14,0,17.3913043478261,30.7692307692308,4.46953405017921,0
"./Unit6//messages/easy_ham3398","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",19,309,0,0,0,2,7.85340314136126,14,0,9.09090909090909,15.7894736842105,4.24444444444444,0
"./Unit6//messages/easy_ham3399","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","T",33,841,0,0,0,1,8.79712746858169,14,0,9.09090909090909,78.7878787878788,4.64166666666667,0
"./Unit6//messages/easy_ham3400","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",11,321,0,0,0,2,7.56302521008403,14,0,13.6363636363636,9.09090909090909,5.06382978723404,0
"./Unit6//messages/easy_ham3401","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",33,807,0,0,0,1,6.68896321070234,1,0,18.5185185185185,39.3939393939394,4.98333333333333,3
"./Unit6//messages/easy_ham3402","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",46,1066,0,0,0,1,7.19041278295606,2,0,16.6666666666667,28.2608695652174,4.72327044025157,3
"./Unit6//messages/easy_ham3403","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",32,999,0,0,0,2,8.92608089260809,0,0,13.6363636363636,18.75,4.78,0
"./Unit6//messages/easy_ham3404","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",53,1865,0,0,0,4,3.35570469798658,3,0,14.2857142857143,77.3584905660377,4.23028391167192,1
"./Unit6//messages/easy_ham3405","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",22,765,0,1,0,2,4.99168053244592,3,0,10.3448275862069,0,4.88617886178862,0
"./Unit6//messages/easy_ham3406","F","F","F","F","T","T","F","F","F","F","F","F","T","F","T","F","T",74,2366,0,0,0,4,4.40173589584625,3,0,14.2857142857143,89.1891891891892,4.28989361702128,1
"./Unit6//messages/easy_ham3407","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,783,0,0,0,1,3.72881355932203,3,0,8,0,4.609375,0
"./Unit6//messages/easy_ham3408","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",58,1789,0,0,0,2,4.94579945799458,6,0,0,0,5.81102362204724,0
"./Unit6//messages/easy_ham3409","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",19,345,0,0,0,2,13.9622641509434,14,0,6.66666666666667,0,4.20634920634921,0
"./Unit6//messages/easy_ham3410","F","T","F","F","F","T","F","T","F","F","F","F","F","F","T","F","F",30,879,0,1,1,2,8.54961832061069,16,0,15.2173913043478,0,4.17197452229299,0
"./Unit6//messages/easy_ham3411","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",34,1274,0,0,0,1,3.63825363825364,15,0,0,2.94117647058824,4.55924170616114,0
"./Unit6//messages/easy_ham3412","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",50,2277,0,0,0,3,4.16666666666667,16,0,6.66666666666667,0,4.27951807228916,0
"./Unit6//messages/easy_ham3413","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",15,381,0,0,0,1,3.7542662116041,16,0,6.66666666666667,0,4.2463768115942,0
"./Unit6//messages/easy_ham3414","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",19,649,0,0,0,1,5.29801324503311,16,0,7.14285714285714,52.6315789473684,4.44117647058824,0
"./Unit6//messages/easy_ham3415","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,508,0,0,0,1,6.59340659340659,16,0,6.66666666666667,0,4.78947368421053,0
"./Unit6//messages/easy_ham3416","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",99,3345,0,1,0,2,4.16171224732461,14,0,10.3448275862069,25.2525252525253,4.87065637065637,0
"./Unit6//messages/easy_ham3417","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",38,1601,0,0,0,1,2.19512195121951,17,0,6.66666666666667,44.7368421052632,4.21232876712329,0
"./Unit6//messages/easy_ham3418","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",34,1270,0,0,0,1,3.74037403740374,18,0,14.2857142857143,14.7058823529412,4.13181818181818,0
"./Unit6//messages/easy_ham3419","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",112,3798,0,1,0,2,3.00136425648022,20,0,10.3448275862069,32.1428571428571,4.86235489220564,0
"./Unit6//messages/easy_ham3420","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",16,461,0,0,0,1,4.16666666666667,20,0,6.66666666666667,50,4.2,0
"./Unit6//messages/easy_ham3421","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",19,579,0,0,0,1,5.56962025316456,21,0,6.66666666666667,63.1578947368421,4.24731182795699,0
"./Unit6//messages/easy_ham3422","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",53,1801,0,1,0,2,9.50446791226645,20,0,10.3448275862069,13.2075471698113,4.55925925925926,0
"./Unit6//messages/easy_ham3423","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",26,359,0,0,0,1,6.53061224489796,21,0,14.2857142857143,7.69230769230769,5.32608695652174,0
"./Unit6//messages/easy_ham3424","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",46,1894,0,0,0,2,2.73037542662116,21,0,14.2857142857143,0,3.98097826086957,0
"./Unit6//messages/easy_ham3425","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,534,0,1,0,1,10.840108401084,21,0,10.3448275862069,19.2307692307692,4.73076923076923,0
"./Unit6//messages/easy_ham3426","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",47,2289,0,0,0,1,2.92841648590022,22,0,5,0,4.6448362720403,0
"./Unit6//messages/easy_ham3427","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",123,4190,1,0,0,1,5.64734154400721,22,0,12.3456790123457,0,4.67556179775281,0
"./Unit6//messages/easy_ham3428","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",15,551,0,0,0,2,5.5,5,0,8.33333333333334,6.66666666666667,4.65116279069767,0
"./Unit6//messages/easy_ham3429","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",41,1820,0,0,0,1,2.66187050359712,6,0,7.69230769230769,0,3.87186629526462,0
"./Unit6//messages/easy_ham3430","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",15,494,0,0,0,1,7.31707317073171,3,0,8.33333333333334,13.3333333333333,4.2906976744186,0
"./Unit6//messages/easy_ham3431","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1286,0,0,0,6,9.55483170466884,11,0,12.962962962963,0,5.14525139664805,0
"./Unit6//messages/easy_ham3432","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",26,928,0,0,0,4,6.91176470588235,11,0,8.33333333333334,11.5384615384615,4.53333333333333,0
"./Unit6//messages/easy_ham3433","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",48,1412,0,0,0,6,9.10010111223458,11,0,13.3333333333333,0,5.17801047120419,0
"./Unit6//messages/easy_ham3434","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,604,0,0,0,4,7.67441860465116,14,0,8.33333333333334,6.25,4.38775510204082,0
"./Unit6//messages/easy_ham3435","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,371,0,0,0,1,4.18250950570342,16,0,13.6363636363636,0,4.53448275862069,0
"./Unit6//messages/easy_ham3436","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",11,383,0,0,0,2,3.78006872852234,17,0,13.6363636363636,0,4.85,0
"./Unit6//messages/easy_ham3437","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",10,332,0,0,0,2,4.0983606557377,19,0,13.6363636363636,0,4.51851851851852,0
"./Unit6//messages/easy_ham3438","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",80,2143,0,0,0,6,7.11909514304724,0,0,13.7931034482759,51.25,4.75632911392405,0
"./Unit6//messages/easy_ham3439","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",84,2269,0,0,0,6,6.93825588796945,0,0,14.0625,48.8095238095238,4.78963414634146,0
"./Unit6//messages/easy_ham3440","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,601,0,0,0,2,7.55148741418764,1,0,18.1818181818182,5.55555555555556,4.45918367346939,0
"./Unit6//messages/easy_ham3441","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,2197,0,0,0,1,3.78567268491555,21,0,17.5,0,4.41388174807198,0
"./Unit6//messages/easy_ham3442","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",99,3171,0,0,0,2,3.92394822006472,3,0,18.1818181818182,0,4.36749116607774,0
"./Unit6//messages/easy_ham3443","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",17,561,0,0,0,2,5.08474576271186,4,0,6.66666666666667,23.5294117647059,4.25773195876289,0
"./Unit6//messages/easy_ham3444","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,211,0,0,0,1,4.9645390070922,3,0,14.2857142857143,0,4.7,0
"./Unit6//messages/easy_ham3445","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,318,0,0,0,1,4.95049504950495,16,0,10.5263157894737,0,5.05,0
"./Unit6//messages/easy_ham3446","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T",34,902,0,0,1,3,6.41791044776119,16,0,6.66666666666667,50,4.26751592356688,0
"./Unit6//messages/easy_ham3447","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",15,309,0,0,0,1,8.8785046728972,18,0,17.5,0,4.11538461538461,0
"./Unit6//messages/easy_ham3448","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",65,2298,0,0,0,1,3.07342060330108,18,0,19.2307692307692,49.2307692307692,4.61154855643045,2
"./Unit6//messages/easy_ham3449","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1545,0,0,0,1,3.72129849564529,19,0,8.62068965517241,0,5.35169491525424,2
"./Unit6//messages/easy_ham3450","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",20,475,0,0,0,6,5.23076923076923,19,0,14.0625,15,4.0625,0
"./Unit6//messages/easy_ham3451","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F",54,1908,0,0,0,2,4.739336492891,19,0,9.67741935483871,72.2222222222222,5.31294964028777,2
"./Unit6//messages/easy_ham3452","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",26,938,0,1,0,1,8.20995962314939,20,0,7.14285714285714,0,4.55828220858896,0
"./Unit6//messages/easy_ham3453","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",32,762,0,0,0,2,6.92717584369449,1,0,18.1818181818182,0,4.46825396825397,0
"./Unit6//messages/easy_ham3454","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",24,741,0,0,0,3,2.72108843537415,2,0,18.1818181818182,33.3333333333333,4.59375,0
"./Unit6//messages/easy_ham3455","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",57,1250,0,0,0,1,4.3956043956044,22,0,11.4754098360656,26.3157894736842,4.84042553191489,0
"./Unit6//messages/easy_ham3456","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",310,15572,0,0,0,1,2.51347922613384,13,0,8.33333333333334,1.29032258064516,5.19226018937835,0
"./Unit6//messages/easy_ham3457","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,595,0,0,0,1,6.11814345991561,3,0,12.280701754386,0,5.32584269662921,0
"./Unit6//messages/easy_ham3458","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",41,1037,0,0,0,2,6.15006150061501,4,0,13.1147540983607,0,5.11320754716981,0
"./Unit6//messages/easy_ham3459","F","T","F","F","T","T","F","F","F","F","F","F","F","F","T","F","T",89,2587,0,0,0,1,5.54675118858954,7,0,13.1147540983607,71.9101123595506,4.81679389312977,0
"./Unit6//messages/easy_ham3460","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",64,1582,0,0,0,2,6.46551724137931,6,0,13.1147540983607,73.4375,4.89451476793249,0
"./Unit6//messages/easy_ham3461","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",9,204,0,0,0,1,5.29801324503311,17,0,13.1147540983607,33.3333333333333,4.71875,0
"./Unit6//messages/easy_ham3462","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",20,384,0,0,0,3,3.38983050847458,13,0,13.1147540983607,55,3.83116883116883,0
"./Unit6//messages/easy_ham3463","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F","T",37,700,0,0,0,4,9.14285714285714,19,0,13.1147540983607,29.7297297297297,4.16666666666667,0
"./Unit6//messages/easy_ham3464","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",30,803,0,0,0,1,3.30708661417323,19,0,13.1147540983607,23.3333333333333,4.29054054054054,0
"./Unit6//messages/easy_ham3465","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F",35,979,0,0,0,2,6.16797900262467,21,0,13.1147540983607,8.57142857142857,4.56287425149701,0
"./Unit6//messages/easy_ham3466","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",16,516,0,0,0,1,6.01503759398496,21,0,13.1147540983607,18.75,4.2,0
"./Unit6//messages/easy_ham3467","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",46,1913,0,0,0,1,2.61920752182673,19,0,14.2857142857143,15.2173913043478,4.05722070844687,3
"./Unit6//messages/easy_ham3468","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",37,1255,0,0,0,2,3.99113082039911,19,0,14.2857142857143,64.8648648648649,3.83829787234043,1
"./Unit6//messages/easy_ham3469","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",13,410,0,0,0,2,4.23452768729642,19,0,14.2857142857143,0,3.79012345679012,1
"./Unit6//messages/easy_ham3470","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,860,0,0,0,1,2.63565891472868,19,0,13.0434782608696,0,4.35810810810811,0
"./Unit6//messages/easy_ham3471","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",50,1432,0,0,0,2,3.25358851674641,19,0,17.5,64,4.2827868852459,0
"./Unit6//messages/easy_ham3472","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,466,0,0,0,1,2.71084337349398,20,0,9.09090909090909,0,4.42666666666667,0
"./Unit6//messages/easy_ham3473","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",29,823,0,0,0,2,5.13274336283186,20,0,11.5384615384615,0,4.34615384615385,0
"./Unit6//messages/easy_ham3474","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",45,1473,0,0,0,1,3.16868592730662,21,0,14.2857142857143,57.7777777777778,4.06439393939394,4
"./Unit6//messages/easy_ham3475","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",65,2131,0,0,0,2,3.80645161290323,21,0,12.9032258064516,40,4.18918918918919,4
"./Unit6//messages/easy_ham3476","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",53,2627,0,0,0,1,3.19849482596425,23,0,17.5,7.54716981132075,4.78828828828829,0
"./Unit6//messages/easy_ham3477","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,1632,0,1,0,1,1.17474302496329,0,0,11.1111111111111,0,5.74683544303798,0
"./Unit6//messages/easy_ham3478","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",89,4541,0,0,0,1,2.44179443498013,15,0,17.6470588235294,0,4.89847009735744,0
"./Unit6//messages/easy_ham3479","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",75,2363,0,0,0,1,2.63440860215054,18,0,14.7058823529412,8,4.49275362318841,0
"./Unit6//messages/easy_ham3480","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",13,329,0,0,0,2,3.06513409961686,19,0,9.09090909090909,15.3846153846154,4.27868852459016,0
"./Unit6//messages/easy_ham3481","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",11,324,0,0,0,3,6.09756097560976,19,0,9.09090909090909,0,4.1,0
"./Unit6//messages/easy_ham3482","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",22,522,0,0,0,3,4.63917525773196,19,0,9.09090909090909,54.5454545454545,4.04166666666667,0
"./Unit6//messages/easy_ham3483","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",80,2793,0,0,0,1,3.72290292177191,20,0,15.8730158730159,30,4.26961770623742,2
"./Unit6//messages/easy_ham3484","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,358,0,0,0,1,1.41342756183746,20,0,14.2857142857143,0,4.22388059701493,0
"./Unit6//messages/easy_ham3485","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,898,0,0,0,1,6.80272108843537,20,0,0,0,4.78048780487805,0
"./Unit6//messages/easy_ham3486","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",63,2729,0,0,0,1,4.88372093023256,22,0,5.88235294117647,4.76190476190476,4.63362068965517,0
"./Unit6//messages/easy_ham3487","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",18,535,0,0,0,1,1.43540669856459,23,0,19.047619047619,0,3.98095238095238,0
"./Unit6//messages/easy_ham3488","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,1047,0,0,0,1,5.20581113801453,0,0,5.88235294117647,45.1612903225806,4.53846153846154,0
"./Unit6//messages/easy_ham3489","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,542,0,0,0,1,3.43915343915344,1,0,19.047619047619,12.5,4.2,0
"./Unit6//messages/easy_ham3490","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",9,340,0,0,0,1,3.87596899224806,1,0,5.88235294117647,33.3333333333333,4.60714285714286,0
"./Unit6//messages/easy_ham3491","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",22,577,0,0,0,2,4.9438202247191,5,0,5.88235294117647,0,4.36274509803922,0
"./Unit6//messages/easy_ham3492","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",30,1137,0,0,0,1,7.03653585926928,8,0,5.88235294117647,66.6666666666667,4.73717948717949,0
"./Unit6//messages/easy_ham3493","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,845,0,0,0,1,3.9453717754173,8,0,5.88235294117647,26.0869565217391,4.27922077922078,0
"./Unit6//messages/easy_ham3494","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",10,213,0,0,0,1,5.81395348837209,9,0,5.88235294117647,20,4.3,0
"./Unit6//messages/easy_ham3495","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,1143,0,0,0,2,4.46927374301676,15,0,13.6363636363636,4,4.78609625668449,0
"./Unit6//messages/easy_ham3496","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",21,522,0,0,0,1,10.6217616580311,15,0,6.89655172413793,14.2857142857143,4.02083333333333,0
"./Unit6//messages/easy_ham3497","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",23,632,0,0,0,1,5.30612244897959,23,0,10.3448275862069,17.3913043478261,4.15254237288136,0
"./Unit6//messages/easy_ham3498","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",29,883,0,0,0,2,4.78325859491779,0,0,10.3448275862069,20.6896551724138,4.18125,0
"./Unit6//messages/easy_ham3499","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",14,331,0,0,0,3,4.36507936507936,1,0,17.3913043478261,21.4285714285714,4.3448275862069,0
"./Unit6//messages/easy_ham3500","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",42,1865,0,0,0,2,5.37102473498233,2,0,17.3913043478261,35.7142857142857,4.22388059701493,0
"./Unit6//messages/easy_ham3501","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",29,1070,0,0,0,2,7.5036075036075,14,0,17.8571428571429,20.6896551724138,4.44230769230769,0
"./Unit6//messages/easy_ham3502","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",31,1222,0,0,0,1,4.25531914893617,15,0,18.5185185185185,25.8064516129032,4.86206896551724,0
"./Unit6//messages/easy_ham3503","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,655,0,1,0,1,7.37327188940092,15,0,16.1290322580645,0,4.21359223300971,0
"./Unit6//messages/easy_ham3504","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",45,1622,0,0,0,2,6.39789658194566,15,0,9.30232558139535,28.8888888888889,4.45703125,0
"./Unit6//messages/easy_ham3505","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",67,2407,0,0,0,1,6.36725412166003,16,0,9.09090909090909,0,4.33251231527094,7
"./Unit6//messages/easy_ham3506","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,972,0,0,0,2,4.88549618320611,17,0,9.30232558139535,19.2307692307692,4.39597315436242,0
"./Unit6//messages/easy_ham3507","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",22,585,0,1,0,3,5.81717451523546,17,0,11.864406779661,18.1818181818182,4.29761904761905,0
"./Unit6//messages/easy_ham3508","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",31,1204,0,0,0,3,6.43939393939394,17,0,13.1578947368421,25.8064516129032,4.42458100558659,0
"./Unit6//messages/easy_ham3509","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",23,908,0,1,0,3,3.89805097451274,21,0,12.2448979591837,34.7826086956522,4.56849315068493,2
"./Unit6//messages/easy_ham3510","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",373,19658,0,0,0,1,6.55096244872199,22,0,5.88235294117647,0,5.49220103986135,7
